State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield_tons_per_ha,area_percentile,State_Name_enc,Season_enc,Crop_enc
West Bengal,24 PARAGANAS SOUTH,2010,Kharif,Jute,2044.0,23608.0,11.5499,0.5916,32,1,49
West Bengal,24 PARAGANAS SOUTH,2010,Kharif,Mesta,46.0,446.0,9.6957,0.3799,32,1,62
West Bengal,24 PARAGANAS SOUTH,2010,Kharif,Sunflower,4253.0,4538.0,1.067,0.8384,32,1,107
West Bengal,24 PARAGANAS SOUTH,2010,Kharif,Urad,117.0,87.0,0.7436,0.2349,32,1,116
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Arhar/Tur,455.0,740.0,1.6264,0.3289,32,2,3
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Gram,462.0,424.0,0.9177,0.3681,32,2,41
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Khesari,3374.0,4736.0,1.4037,0.7188,32,2,52
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Linseed,160.0,75.0,0.4688,0.396,32,2,57
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Masoor,875.0,599.0,0.6846,0.4887,32,2,61
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Peas & beans (Pulses),1186.0,1498.0,1.2631,0.7297,32,2,81
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Potato,7274.0,185908.0,25.5579,0.9008,32,2,87
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Rapeseed &Mustard,2834.0,5901.0,2.0822,0.6043,32,2,92
West Bengal,24 PARAGANAS SOUTH,2010,Rabi,Wheat,2549.0,6519.0,2.5575,0.2616,32,2,119
West Bengal,24 PARAGANAS SOUTH,2010,Summer,Groundnut,148.0,133.0,0.8986,0.2744,32,3,43
West Bengal,24 PARAGANAS SOUTH,2010,Summer,Maize,321.0,659.0,2.053,0.3145,32,3,59
West Bengal,24 PARAGANAS SOUTH,2010,Summer,Moong(Green Gram),9328.0,6468.0,0.6934,0.8799,32,3,63
West Bengal,24 PARAGANAS SOUTH,2010,Summer,Rice,68304.0,216360.0,3.1676,0.7359,32,3,95
West Bengal,24 PARAGANAS SOUTH,2010,Summer,Sesamum,2596.0,2432.0,0.9368,0.7736,32,3,102
West Bengal,24 PARAGANAS SOUTH,2010,Whole Year,Sugarcane,28.0,2273.0,81.1786,0.1154,32,4,106
West Bengal,24 PARAGANAS SOUTH,2010,Winter,Rice,297915.0,628668.0,2.1102,0.9885,32,5,95
West Bengal,24 PARAGANAS SOUTH,2011,Autumn,Rice,7396.0,17323.0,2.3422,0.3418,32,0,95
West Bengal,24 PARAGANAS SOUTH,2011,Kharif,Cotton(lint),75.0,345.0,4.6,0.2266,32,1,33
West Bengal,24 PARAGANAS SOUTH,2011,Kharif,Jute,3310.0,42401.0,12.81,0.6548,32,1,49
West Bengal,24 PARAGANAS SOUTH,2011,Kharif,Sunflower,4787.0,5270.0,1.1009,0.8483,32,1,107
West Bengal,24 PARAGANAS SOUTH,2011,Kharif,Urad,289.0,191.0,0.6609,0.3411,32,1,116
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Arhar/Tur,436.0,195.0,0.4472,0.3218,32,2,3
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Gram,594.0,632.0,1.064,0.3948,32,2,41
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Khesari,4048.0,3206.0,0.792,0.7476,32,2,52
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Linseed,160.0,56.0,0.35,0.396,32,2,57
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Masoor,1300.0,707.0,0.5438,0.5809,32,2,61
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Peas & beans (Pulses),938.0,825.0,0.8795,0.6712,32,2,81
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Potato,7969.0,188767.0,23.6877,0.9108,32,2,87
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Rapeseed &Mustard,5035.0,2709.0,0.538,0.7008,32,2,92
West Bengal,24 PARAGANAS SOUTH,2011,Rabi,Wheat,2470.0,7560.0,3.0607,0.2601,32,2,119
West Bengal,24 PARAGANAS SOUTH,2011,Summer,Maize,195.0,278.0,1.4256,0.2532,32,3,59
West Bengal,24 PARAGANAS SOUTH,2011,Summer,Moong(Green Gram),11552.0,7001.0,0.606,0.8939,32,3,63
West Bengal,24 PARAGANAS SOUTH,2011,Summer,Rice,67579.0,215172.0,3.184,0.7332,32,3,95
West Bengal,24 PARAGANAS SOUTH,2011,Summer,Sesamum,2794.0,2987.0,1.0691,0.7834,32,3,102
West Bengal,24 PARAGANAS SOUTH,2011,Whole Year,Sugarcane,86.0,7368.0,85.6744,0.1961,32,4,106
West Bengal,24 PARAGANAS SOUTH,2011,Winter,Rice,313946.0,670597.0,2.136,0.9907,32,5,95
West Bengal,24 PARAGANAS SOUTH,2012,Autumn,Rice,3887.0,8958.0,2.3046,0.2643,32,0,95
West Bengal,24 PARAGANAS SOUTH,2012,Kharif,Cotton(lint),284.0,1278.0,4.5,0.3228,32,1,33
West Bengal,24 PARAGANAS SOUTH,2012,Kharif,Jute,2554.0,49392.0,19.3391,0.6243,32,1,49
West Bengal,24 PARAGANAS SOUTH,2012,Kharif,Sunflower,4945.0,6082.0,1.2299,0.8499,32,1,107
West Bengal,24 PARAGANAS SOUTH,2012,Kharif,Urad,70.0,47.0,0.6714,0.1849,32,1,116
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Arhar/Tur,514.0,721.0,1.4027,0.3482,32,2,3
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Gram,597.0,630.0,1.0553,0.395,32,2,41
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Khesari,6050.0,6653.0,1.0997,0.8044,32,2,52
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Linseed,162.0,64.0,0.3951,0.3991,32,2,57
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Masoor,1207.0,1181.0,0.9785,0.5626,32,2,61
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Peas & beans (Pulses),968.0,1138.0,1.1756,0.6791,32,2,81
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Potato,3344.0,80025.0,23.9309,0.7643,32,2,87
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Rapeseed &Mustard,5538.0,8191.0,1.4791,0.709,32,2,92
West Bengal,24 PARAGANAS SOUTH,2012,Rabi,Wheat,3388.0,9894.0,2.9203,0.2782,32,2,119
West Bengal,24 PARAGANAS SOUTH,2012,Summer,Groundnut,27.0,79.0,2.9259,0.1112,32,3,43
West Bengal,24 PARAGANAS SOUTH,2012,Summer,Maize,197.0,515.0,2.6142,0.2544,32,3,59
West Bengal,24 PARAGANAS SOUTH,2012,Summer,Moong(Green Gram),13756.0,8432.0,0.613,0.9053,32,3,63
West Bengal,24 PARAGANAS SOUTH,2012,Summer,Rice,60283.0,181321.0,3.0078,0.7073,32,3,95
West Bengal,24 PARAGANAS SOUTH,2012,Summer,Sesamum,2449.0,2604.0,1.0633,0.7662,32,3,102
West Bengal,24 PARAGANAS SOUTH,2012,Whole Year,Sugarcane,74.0,7498.0,101.3243,0.1828,32,4,106
West Bengal,24 PARAGANAS SOUTH,2012,Winter,Rice,314185.0,714056.0,2.2727,0.991,32,5,95
West Bengal,24 PARAGANAS SOUTH,2013,Autumn,Rice,4033.0,10921.0,2.7079,0.2691,32,0,95
West Bengal,24 PARAGANAS SOUTH,2013,Kharif,Cotton(lint),287.0,1079.0,3.7596,0.3242,32,1,33
West Bengal,24 PARAGANAS SOUTH,2013,Kharif,Jute,1494.0,31600.0,21.1513,0.5664,32,1,49
West Bengal,24 PARAGANAS SOUTH,2013,Kharif,Sunflower,4437.0,5888.0,1.327,0.8417,32,1,107
West Bengal,24 PARAGANAS SOUTH,2013,Kharif,Urad,535.0,430.0,0.8037,0.4277,32,1,116
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Arhar/Tur,437.0,680.0,1.5561,0.3223,32,2,3
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Gram,646.0,719.0,1.113,0.403,32,2,41
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Khesari,6061.0,7008.0,1.1562,0.8052,32,2,52
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Linseed,144.0,59.0,0.4097,0.3832,32,2,57
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Masoor,1023.0,1152.0,1.1261,0.5225,32,2,61
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Peas & beans (Pulses),1127.0,1303.0,1.1562,0.7188,32,2,81
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Potato,2939.0,85489.0,29.0878,0.7475,32,2,87
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Rapeseed &Mustard,4646.0,6477.0,1.3941,0.6899,32,2,92
West Bengal,24 PARAGANAS SOUTH,2013,Rabi,Wheat,3479.0,9881.0,2.8402,0.2803,32,2,119
West Bengal,24 PARAGANAS SOUTH,2013,Summer,Groundnut,19.0,56.0,2.9474,0.0928,32,3,43
West Bengal,24 PARAGANAS SOUTH,2013,Summer,Maize,237.0,483.0,2.038,0.278,32,3,59
West Bengal,24 PARAGANAS SOUTH,2013,Summer,Moong(Green Gram),14367.0,8535.0,0.5941,0.9086,32,3,63
West Bengal,24 PARAGANAS SOUTH,2013,Summer,Rice,72967.0,231508.0,3.1728,0.75,32,3,95
West Bengal,24 PARAGANAS SOUTH,2013,Summer,Sesamum,2684.0,3384.0,1.2608,0.779,32,3,102
West Bengal,24 PARAGANAS SOUTH,2013,Whole Year,Sugarcane,27.0,2706.0,100.2222,0.113,32,4,106
West Bengal,24 PARAGANAS SOUTH,2013,Winter,Rice,316815.0,747982.0,2.3609,0.9916,32,5,95
West Bengal,24 PARAGANAS SOUTH,2014,Autumn,Rice,5050.0,12760.0,2.5267,0.2914,32,0,95
West Bengal,24 PARAGANAS SOUTH,2014,Kharif,Cotton(lint),615.0,1574.0,2.5593,0.3763,32,1,33
West Bengal,24 PARAGANAS SOUTH,2014,Kharif,Jute,527.0,10997.0,20.8672,0.4631,32,1,49
West Bengal,24 PARAGANAS SOUTH,2014,Kharif,Sunflower,4723.0,5894.0,1.2479,0.8477,32,1,107
West Bengal,24 PARAGANAS SOUTH,2014,Kharif,Urad,600.0,470.0,0.7833,0.4428,32,1,116
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Arhar/Tur,514.0,884.0,1.7198,0.3482,32,2,3
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Gram,676.0,761.0,1.1257,0.4058,32,2,41
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Khesari,6702.0,7762.0,1.1582,0.8155,32,2,52
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Linseed,208.0,100.0,0.4808,0.4361,32,2,57
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Masoor,1295.0,818.0,0.6317,0.5797,32,2,61
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Peas & beans (Pulses),1526.0,1827.0,1.1972,0.7795,32,2,81
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Potato,1596.0,39015.0,24.4455,0.652,32,2,87
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Rapeseed &Mustard,6187.0,7815.0,1.2631,0.7219,32,2,92
West Bengal,24 PARAGANAS SOUTH,2014,Rabi,Wheat,3868.0,11375.0,2.9408,0.2869,32,2,119
West Bengal,24 PARAGANAS SOUTH,2014,Summer,Groundnut,23.0,50.0,2.1739,0.1041,32,3,43
West Bengal,24 PARAGANAS SOUTH,2014,Summer,Maize,251.0,552.0,2.1992,0.2844,32,3,59
West Bengal,24 PARAGANAS SOUTH,2014,Summer,Moong(Green Gram),19457.0,11399.0,0.5859,0.9284,32,3,63
West Bengal,24 PARAGANAS SOUTH,2014,Summer,Rice,63392.0,211431.0,3.3353,0.719,32,3,95
West Bengal,24 PARAGANAS SOUTH,2014,Summer,Sesamum,2974.0,3374.0,1.1345,0.7919,32,3,102
West Bengal,24 PARAGANAS SOUTH,2014,Whole Year,Sugarcane,26.0,2419.0,93.0385,0.1107,32,4,106
West Bengal,24 PARAGANAS SOUTH,2014,Winter,Rice,325501.0,794541.0,2.441,0.9929,32,5,95
West Bengal,BANKURA,1997,Autumn,Rice,38211.0,88120.0,2.3061,0.6177,32,0,95
West Bengal,BANKURA,1997,Kharif,Bajra,162.0,73.0,0.4506,0.2762,32,1,6
West Bengal,BANKURA,1997,Kharif,Horse-gram,190.0,45.0,0.2368,0.2809,32,1,45
West Bengal,BANKURA,1997,Kharif,Jute,583.0,11560.0,19.8285,0.4865,32,1,49
West Bengal,BANKURA,1997,Kharif,Moong(Green Gram),100.0,51.0,0.51,0.3142,32,1,63
West Bengal,BANKURA,1997,Kharif,Other Kharif pulses,103.0,56.0,0.5437,0.2396,32,1,74
West Bengal,BANKURA,1997,Kharif,Soyabean,338.0,168.0,0.497,0.3794,32,1,105
West Bengal,BANKURA,1997,Kharif,Urad,724.0,430.0,0.5939,0.4756,32,1,116
West Bengal,BANKURA,1997,Rabi,Gram,83.0,10.0,0.1205,0.1979,32,2,41
West Bengal,BANKURA,1997,Rabi,Khesari,59.0,80.0,1.3559,0.1306,32,2,52
West Bengal,BANKURA,1997,Rabi,Masoor,484.0,200.0,0.4132,0.3892,32,2,61
West Bengal,BANKURA,1997,Rabi,Moong(Green Gram),100.0,61.0,0.61,0.3142,32,2,63
West Bengal,BANKURA,1997,Rabi,Oilseeds total,3179900.0,2118200.0,0.6661,0.9836,32,2,66
West Bengal,BANKURA,1997,Rabi,Wheat,7167.0,12200.0,1.7022,0.3219,32,2,119
West Bengal,BANKURA,1997,Summer,Moong(Green Gram),125.0,4.0,0.032,0.3536,32,3,63
West Bengal,BANKURA,1997,Summer,Rice,44617.0,135640.0,3.0401,0.6465,32,3,95
West Bengal,BANKURA,1997,Whole Year,Arecanut,5.0,12.0,2.4,0.0497,32,4,2
West Bengal,BANKURA,1997,Whole Year,Arhar/Tur,205.0,110.0,0.5366,0.2261,32,4,3
West Bengal,BANKURA,1997,Whole Year,Coconut,135.0,769.0,5.6963,0.097,32,4,28
West Bengal,BANKURA,1997,Whole Year,Dry chillies,1325.0,1089.0,0.8219,0.7919,32,4,37
West Bengal,BANKURA,1997,Whole Year,Groundnut,574.0,558.0,0.9721,0.4486,32,4,43
West Bengal,BANKURA,1997,Whole Year,Jowar,155.0,74.0,0.4774,0.217,32,4,48
West Bengal,BANKURA,1997,Whole Year,Linseed,527.0,50.0,0.0949,0.5941,32,4,57
West Bengal,BANKURA,1997,Whole Year,Maize,500.0,380.0,0.76,0.366,32,4,59
West Bengal,BANKURA,1997,Whole Year,Niger seed,65.0,20.0,0.3077,0.1975,32,4,65
West Bengal,BANKURA,1997,Whole Year,Potato,18942.0,387721.0,20.4689,0.9692,32,4,87
West Bengal,BANKURA,1997,Whole Year,Pulses total,251500.0,125400.0,0.4986,0.9511,32,4,88
West Bengal,BANKURA,1997,Whole Year,Rapeseed &Mustard,12312.0,8060.0,0.6546,0.8116,32,4,92
West Bengal,BANKURA,1997,Whole Year,Safflower,200.0,100.0,0.5,0.4992,32,4,98
West Bengal,BANKURA,1997,Whole Year,Sannhamp,449.0,1998.0,4.4499,0.9437,32,4,100
West Bengal,BANKURA,1997,Whole Year,Sesamum,18319.0,12493.0,0.682,0.9591,32,4,102
West Bengal,BANKURA,1997,Whole Year,Small millets,265.0,104.0,0.3925,0.4291,32,4,103
West Bengal,BANKURA,1997,Whole Year,Sugarcane,468.0,39520.0,84.4444,0.4297,32,4,106
West Bengal,BANKURA,1997,Whole Year,Turmeric,175.0,261.0,1.4914,0.651,32,4,114
West Bengal,BANKURA,1997,Winter,Rice,354447.0,973590.0,2.7468,0.995,32,5,95
West Bengal,BANKURA,1998,Autumn,Rice,34676.0,84680.0,2.442,0.5985,32,0,95
West Bengal,BANKURA,1998,Kharif,Arhar/Tur,10.0,10.0,1.0,0.0318,32,1,3
West Bengal,BANKURA,1998,Kharif,Bajra,130.0,62.0,0.4769,0.2618,32,1,6
West Bengal,BANKURA,1998,Kharif,Dry ginger,160.0,66.0,0.4125,0.6024,32,1,38
West Bengal,BANKURA,1998,Kharif,Jowar,116.0,58.0,0.5,0.1954,32,1,48
West Bengal,BANKURA,1998,Kharif,Jute,429.0,7610.0,17.7389,0.4467,32,1,49
West Bengal,BANKURA,1998,Kharif,Maize,281.0,320.0,1.1388,0.2976,32,1,59
West Bengal,BANKURA,1998,Kharif,Mesta,2.0,20.0,10.0,0.0489,32,1,62
West Bengal,BANKURA,1998,Kharif,Moong(Green Gram),121.0,59.0,0.4876,0.3494,32,1,63
West Bengal,BANKURA,1998,Kharif,Niger seed,47.0,12.0,0.2553,0.1677,32,1,65
West Bengal,BANKURA,1998,Kharif,Other Kharif pulses,112.0,38.0,0.3393,0.2458,32,1,74
West Bengal,BANKURA,1998,Kharif,Small millets,290.0,189.0,0.6517,0.4386,32,1,103
West Bengal,BANKURA,1998,Kharif,Soyabean,103.0,40.0,0.3883,0.2858,32,1,105
West Bengal,BANKURA,1998,Kharif,Urad,91.0,20.0,0.2198,0.2058,32,1,116
West Bengal,BANKURA,1998,Rabi,Gram,39.0,40.0,1.0256,0.1339,32,2,41
West Bengal,BANKURA,1998,Rabi,Horse-gram,218.0,55.0,0.2523,0.2982,32,2,45
West Bengal,BANKURA,1998,Rabi,Linseed,120.0,10.0,0.0833,0.3627,32,2,57
West Bengal,BANKURA,1998,Rabi,Masoor,108.0,50.0,0.463,0.2082,32,2,61
West Bengal,BANKURA,1998,Rabi,Moong(Green Gram),114.0,52.0,0.4561,0.3388,32,2,63
West Bengal,BANKURA,1998,Rabi,Peas & beans (Pulses),10.0,10.0,1.0,0.0572,32,2,81
West Bengal,BANKURA,1998,Rabi,Rapeseed &Mustard,13066.0,9580.0,0.7332,0.8187,32,2,92
West Bengal,BANKURA,1998,Rabi,Safflower,2.0,2.0,1.0,0.0395,32,2,98
West Bengal,BANKURA,1998,Rabi,Wheat,5641.0,11460.0,2.0316,0.3076,32,2,119
West Bengal,BANKURA,1998,Summer,Rice,56806.0,151825.0,2.6727,0.694,32,3,95
West Bengal,BANKURA,1998,Whole Year,Coconut,142.0,806.0,5.6761,0.0986,32,4,28
West Bengal,BANKURA,1998,Whole Year,Dry chillies,1474.0,1283.0,0.8704,0.8039,32,4,37
West Bengal,BANKURA,1998,Whole Year,Groundnut,310.0,229.0,0.7387,0.371,32,4,43
West Bengal,BANKURA,1998,Whole Year,Potato,25576.0,530695.0,20.7497,0.9763,32,4,87
West Bengal,BANKURA,1998,Whole Year,Sannhamp,90.0,212.0,2.3556,0.6695,32,4,100
West Bengal,BANKURA,1998,Whole Year,Sesamum,17011.0,9656.0,0.5676,0.9552,32,4,102
West Bengal,BANKURA,1998,Whole Year,Sugarcane,364.0,32610.0,89.5879,0.4001,32,4,106
West Bengal,BANKURA,1998,Whole Year,Turmeric,186.0,284.0,1.5269,0.6591,32,4,114
West Bengal,BANKURA,1998,Winter,Rice,294528.0,692470.0,2.3511,0.9883,32,5,95
West Bengal,BANKURA,1999,Autumn,Dry chillies,697.0,443.0,0.6356,0.6824,32,0,37
West Bengal,BANKURA,1999,Autumn,Rice,33206.0,76320.0,2.2984,0.5918,32,0,95
West Bengal,BANKURA,1999,Autumn,Sannhamp,383.0,2807.0,7.329,0.9253,32,0,100
West Bengal,BANKURA,1999,Autumn,Sesamum,140.0,68.0,0.4857,0.2844,32,0,102
West Bengal,BANKURA,1999,Kharif,Arhar/Tur,60.0,37.0,0.6167,0.1076,32,1,3
West Bengal,BANKURA,1999,Kharif,Bajra,86.0,42.0,0.4884,0.2205,32,1,6
West Bengal,BANKURA,1999,Kharif,Dry ginger,154.0,72.0,0.4675,0.5941,32,1,38
West Bengal,BANKURA,1999,Kharif,Groundnut,2292.0,1549.0,0.6758,0.6179,32,1,43
West Bengal,BANKURA,1999,Kharif,Jowar,98.0,50.0,0.5102,0.1697,32,1,48
West Bengal,BANKURA,1999,Kharif,Jute,273.0,5170.0,18.9377,0.3835,32,1,49
West Bengal,BANKURA,1999,Kharif,Maize,341.0,530.0,1.5543,0.3209,32,1,59
West Bengal,BANKURA,1999,Kharif,Mesta,32.0,310.0,9.6875,0.3226,32,1,62
West Bengal,BANKURA,1999,Kharif,Moong(Green Gram),92.0,54.0,0.587,0.2952,32,1,63
West Bengal,BANKURA,1999,Kharif,Niger seed,25.0,5.0,0.2,0.1204,32,1,65
West Bengal,BANKURA,1999,Kharif,Other Kharif pulses,103.0,57.0,0.5534,0.2396,32,1,74
West Bengal,BANKURA,1999,Kharif,Small millets,580.0,378.0,0.6517,0.5474,32,1,103
West Bengal,BANKURA,1999,Kharif,Soyabean,56.0,31.0,0.5536,0.2375,32,1,105
West Bengal,BANKURA,1999,Kharif,Urad,348.0,192.0,0.5517,0.3688,32,1,116
West Bengal,BANKURA,1999,Rabi,Dry chillies,841.0,920.0,1.0939,0.7201,32,2,37
West Bengal,BANKURA,1999,Rabi,Gram,21.0,21.0,1.0,0.0978,32,2,41
West Bengal,BANKURA,1999,Rabi,Horse-gram,107.0,41.0,0.3832,0.2273,32,2,45
West Bengal,BANKURA,1999,Rabi,Khesari,22.0,26.0,1.1818,0.0808,32,2,52
West Bengal,BANKURA,1999,Rabi,Linseed,233.0,28.0,0.1202,0.4504,32,2,57
West Bengal,BANKURA,1999,Rabi,Masoor,349.0,211.0,0.6046,0.3453,32,2,61
West Bengal,BANKURA,1999,Rabi,Moong(Green Gram),29.0,15.0,0.5172,0.1524,32,2,63
West Bengal,BANKURA,1999,Rabi,Rapeseed &Mustard,11414.0,6736.0,0.5902,0.8039,32,2,92
West Bengal,BANKURA,1999,Rabi,Safflower,2.0,2.0,1.0,0.0395,32,2,98
West Bengal,BANKURA,1999,Rabi,Urad,10.0,5.0,0.5,0.0644,32,2,116
West Bengal,BANKURA,1999,Rabi,Wheat,5576.0,11969.0,2.1465,0.3069,32,2,119
West Bengal,BANKURA,1999,Summer,Groundnut,11.0,7.0,0.6364,0.0678,32,3,43
West Bengal,BANKURA,1999,Summer,Moong(Green Gram),1.0,8.0,8.0,0.0047,32,3,63
West Bengal,BANKURA,1999,Summer,Rice,46486.0,126610.0,2.7236,0.655,32,3,95
West Bengal,BANKURA,1999,Summer,Sesamum,12286.0,7840.0,0.6381,0.9387,32,3,102
West Bengal,BANKURA,1999,Whole Year,Arecanut,4.0,8.0,2.0,0.0416,32,4,2
West Bengal,BANKURA,1999,Whole Year,Coconut,155.0,1602.9,10.3413,0.1039,32,4,28
West Bengal,BANKURA,1999,Whole Year,Sugarcane,297.0,28838.0,97.0976,0.3658,32,4,106
West Bengal,BANKURA,1999,Whole Year,Tobacco,36.0,8.0,0.2222,0.4308,32,4,111
West Bengal,BANKURA,1999,Whole Year,Turmeric,262.0,52.0,0.1985,0.7174,32,4,114
West Bengal,BANKURA,1999,Winter,Potato,25994.0,637808.0,24.5367,0.977,32,5,87
West Bengal,BANKURA,1999,Winter,Rice,332424.0,794130.0,2.3889,0.9934,32,5,95
West Bengal,BANKURA,1999,Winter,Sesamum,1336.0,816.0,0.6108,0.669,32,5,102
West Bengal,BANKURA,2000,Autumn,Rice,22835.0,50450.0,2.2093,0.5323,32,0,95
West Bengal,BANKURA,2000,Kharif,Arhar/Tur,472.0,320.0,0.678,0.3339,32,1,3
West Bengal,BANKURA,2000,Kharif,Bajra,185.0,122.0,0.6595,0.2831,32,1,6
West Bengal,BANKURA,2000,Kharif,Dry ginger,108.0,213.0,1.9722,0.5223,32,1,38
West Bengal,BANKURA,2000,Kharif,Groundnut,432.0,350.0,0.8102,0.4152,32,1,43
West Bengal,BANKURA,2000,Kharif,Jowar,95.0,52.0,0.5474,0.1679,32,1,48
West Bengal,BANKURA,2000,Kharif,Jute,368.0,6920.0,18.8043,0.424,32,1,49
West Bengal,BANKURA,2000,Kharif,Maize,405.0,740.0,1.8272,0.341,32,1,59
West Bengal,BANKURA,2000,Kharif,Mesta,22.0,120.0,5.4545,0.2831,32,1,62
West Bengal,BANKURA,2000,Kharif,Niger seed,30.0,7.0,0.2333,0.1365,32,1,65
West Bengal,BANKURA,2000,Kharif,Other Kharif pulses,102.0,45.0,0.4412,0.2388,32,1,74
West Bengal,BANKURA,2000,Kharif,Small millets,550.0,317.0,0.5764,0.5407,32,1,103
West Bengal,BANKURA,2000,Kharif,Soyabean,22.0,13.0,0.5909,0.1685,32,1,105
West Bengal,BANKURA,2000,Kharif,Urad,11.0,4.0,0.3636,0.0701,32,1,116
West Bengal,BANKURA,2000,Rabi,Gram,13.0,10.0,0.7692,0.072,32,2,41
West Bengal,BANKURA,2000,Rabi,Horse-gram,107.0,41.0,0.3832,0.2273,32,2,45
West Bengal,BANKURA,2000,Rabi,Khesari,95.0,70.0,0.7368,0.1624,32,2,52
West Bengal,BANKURA,2000,Rabi,Linseed,74.0,20.0,0.2703,0.2963,32,2,57
West Bengal,BANKURA,2000,Rabi,Masoor,181.0,180.0,0.9945,0.2553,32,2,61
West Bengal,BANKURA,2000,Rabi,Moong(Green Gram),29.0,15.0,0.5172,0.1524,32,2,63
West Bengal,BANKURA,2000,Rabi,Rapeseed &Mustard,13857.0,12870.0,0.9288,0.8277,32,2,92
West Bengal,BANKURA,2000,Rabi,Urad,10.0,5.0,0.5,0.0644,32,2,116
West Bengal,BANKURA,2000,Rabi,Wheat,8820.0,21140.0,2.3968,0.333,32,2,119
West Bengal,BANKURA,2000,Summer,Groundnut,21.0,17.0,0.8095,0.0993,32,3,43
West Bengal,BANKURA,2000,Summer,Moong(Green Gram),201.0,173.0,0.8607,0.4238,32,3,63
West Bengal,BANKURA,2000,Summer,Rice,39297.0,130899.0,3.331,0.6223,32,3,95
West Bengal,BANKURA,2000,Whole Year,Arecanut,4.0,8.0,2.0,0.0416,32,4,2
West Bengal,BANKURA,2000,Whole Year,Coconut,164.0,1771.7,10.803,0.1111,32,4,28
West Bengal,BANKURA,2000,Whole Year,Dry chillies,1318.0,1193.0,0.9052,0.7918,32,4,37
West Bengal,BANKURA,2000,Whole Year,Potato,21458.0,571263.0,26.6224,0.9719,32,4,87
West Bengal,BANKURA,2000,Whole Year,Sannhamp,282.0,1590.0,5.6383,0.8891,32,4,100
West Bengal,BANKURA,2000,Whole Year,Sesamum,13138.0,7972.0,0.6068,0.9423,32,4,102
West Bengal,BANKURA,2000,Whole Year,Sugarcane,24.0,1730.0,72.0833,0.1058,32,4,106
West Bengal,BANKURA,2000,Whole Year,Tobacco,36.0,8.0,0.2222,0.4308,32,4,111
West Bengal,BANKURA,2000,Whole Year,Turmeric,232.0,472.0,2.0345,0.6912,32,4,114
West Bengal,BANKURA,2000,Winter,Rice,333437.0,812060.0,2.4354,0.9935,32,5,95
West Bengal,BANKURA,2001,Autumn,Rice,27144.0,69067.0,2.5445,0.5586,32,0,95
West Bengal,BANKURA,2001,Kharif,Arhar/Tur,308.0,145.0,0.4708,0.2751,32,1,3
West Bengal,BANKURA,2001,Kharif,Bajra,195.0,129.0,0.6615,0.2866,32,1,6
West Bengal,BANKURA,2001,Kharif,Dry ginger,125.0,224.0,1.792,0.5514,32,1,38
West Bengal,BANKURA,2001,Kharif,Groundnut,958.0,1032.0,1.0772,0.5054,32,1,43
West Bengal,BANKURA,2001,Kharif,Jowar,130.0,75.0,0.5769,0.2047,32,1,48
West Bengal,BANKURA,2001,Kharif,Jute,114.0,2374.0,20.8246,0.3118,32,1,49
West Bengal,BANKURA,2001,Kharif,Maize,546.0,971.0,1.7784,0.3779,32,1,59
